platform,type,path,route_or_component,status,candidate_count,confirmed_issue_candidates,notes
web,page-component,apps/web/src/app/[locale]/(main)/dashboard/_components/dashboard-deadlines.tsx,[locale]/(main)/dashboard/_components/dashboard-deadlines.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/dashboard/_components/dashboard-modules.tsx,[locale]/(main)/dashboard/_components/dashboard-modules.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/dashboard/_components/dashboard-stats.tsx,[locale]/(main)/dashboard/_components/dashboard-stats.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/essays/_components/essay-ai-dialogs.tsx,[locale]/(main)/essays/_components/essay-ai-dialogs.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/essays/_components/essay-detail-view.tsx,[locale]/(main)/essays/_components/essay-detail-view.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/essays/_components/essay-form-dialog.tsx,[locale]/(main)/essays/_components/essay-form-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/essays/_components/essay-list-sidebar.tsx,[locale]/(main)/essays/_components/essay-list-sidebar.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/essays/_components/prompt-selector.tsx,[locale]/(main)/essays/_components/prompt-selector.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/essays/_components/use-essay-manager.ts,[locale]/(main)/essays/_components/use-essay-manager.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/followers/_components/user-card.tsx,[locale]/(main)/followers/_components/user-card.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/forum/_components/category-sidebar.tsx,[locale]/(main)/forum/_components/category-sidebar.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/forum/_components/create-post-dialog.tsx,[locale]/(main)/forum/_components/create-post-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/forum/_components/forum-types.ts,[locale]/(main)/forum/_components/forum-types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/forum/_components/post-detail-dialog.tsx,[locale]/(main)/forum/_components/post-detail-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/forum/_components/post-list.tsx,[locale]/(main)/forum/_components/post-list.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/notifications/_components/notification-card.tsx,[locale]/(main)/notifications/_components/notification-card.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/notifications/_components/notification-group.tsx,[locale]/(main)/notifications/_components/notification-group.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/notifications/_components/notification-types.ts,[locale]/(main)/notifications/_components/notification-types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/notifications/_components/notification-utils.ts,[locale]/(main)/notifications/_components/notification-utils.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/prediction/_components/PredictionHistoryTab.tsx,[locale]/(main)/prediction/_components/PredictionHistoryTab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/ProfileTabNav.tsx,[locale]/(main)/profile/_components/ProfileTabNav.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/activities-common-app-preview.tsx,[locale]/(main)/profile/_components/activities-common-app-preview.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/activities-tab.tsx,[locale]/(main)/profile/_components/activities-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/awards-tab.tsx,[locale]/(main)/profile/_components/awards-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/basic-info-tab.tsx,[locale]/(main)/profile/_components/basic-info-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/constants.ts,[locale]/(main)/profile/_components/constants.ts,已检查,5,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/demographics-tab.tsx,[locale]/(main)/profile/_components/demographics-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/financial-aid-comparison.tsx,[locale]/(main)/profile/_components/financial-aid-comparison.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/gpa-tab.tsx,[locale]/(main)/profile/_components/gpa-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/privacy-tab.tsx,[locale]/(main)/profile/_components/privacy-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/profile-header.tsx,[locale]/(main)/profile/_components/profile-header.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/recommendation-letters-tab.tsx,[locale]/(main)/profile/_components/recommendation-letters-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/school-selection-tab.tsx,[locale]/(main)/profile/_components/school-selection-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/school-selection/SchoolExpandedDetails.tsx,[locale]/(main)/profile/_components/school-selection/SchoolExpandedDetails.tsx,已检查,1,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/test-scores-tab.tsx,[locale]/(main)/profile/_components/test-scores-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/types.ts,[locale]/(main)/profile/_components/types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/profile/_components/useProfileMutations.ts,[locale]/(main)/profile/_components/useProfileMutations.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/ranking/_components/ranking-results.tsx,[locale]/(main)/ranking/_components/ranking-results.tsx,已检查,1,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/ranking/_components/weight-config-panel.tsx,[locale]/(main)/ranking/_components/weight-config-panel.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/resume/[id]/_components/section-card.tsx,[locale]/(main)/resume/[id]/_components/section-card.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/[id]/_components/school-academics-tab.tsx,[locale]/(main)/schools/[id]/_components/school-academics-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/[id]/_components/school-ai-context.test.ts,[locale]/(main)/schools/[id]/_components/school-ai-context.test.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/[id]/_components/school-ai-context.ts,[locale]/(main)/schools/[id]/_components/school-ai-context.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/[id]/_components/school-bookmark-button.tsx,[locale]/(main)/schools/[id]/_components/school-bookmark-button.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/[id]/_components/school-cases-tab.tsx,[locale]/(main)/schools/[id]/_components/school-cases-tab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/[id]/_components/school-community-rating-card.tsx,[locale]/(main)/schools/[id]/_components/school-community-rating-card.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/[id]/_components/school-hero-header.tsx,[locale]/(main)/schools/[id]/_components/school-hero-header.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/[id]/_components/school-overview-tab.tsx,[locale]/(main)/schools/[id]/_components/school-overview-tab.tsx,已检查,1,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/[id]/_components/source-utils.ts,[locale]/(main)/schools/[id]/_components/source-utils.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/[id]/_components/types.ts,[locale]/(main)/schools/[id]/_components/types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/_components/BrowseTab.tsx,[locale]/(main)/schools/_components/BrowseTab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/_components/GenerationProgress.tsx,[locale]/(main)/schools/_components/GenerationProgress.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/_components/ProfileStatusBanner.tsx,[locale]/(main)/schools/_components/ProfileStatusBanner.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/_components/RecommendTab.tsx,[locale]/(main)/schools/_components/RecommendTab.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/_components/RecommendationForm.tsx,[locale]/(main)/schools/_components/RecommendationForm.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/_components/ResultsView.tsx,[locale]/(main)/schools/_components/ResultsView.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/_components/SchoolFilterBar.tsx,[locale]/(main)/schools/_components/SchoolFilterBar.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/_components/SchoolGrid.tsx,[locale]/(main)/schools/_components/SchoolGrid.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/_components/schools-types.ts,[locale]/(main)/schools/_components/schools-types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/compare/_components/compare-fields.ts,[locale]/(main)/schools/compare/_components/compare-fields.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/compare/_components/compare-table.tsx,[locale]/(main)/schools/compare/_components/compare-table.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/compare/_components/compare-utils.ts,[locale]/(main)/schools/compare/_components/compare-utils.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/schools/compare/_components/types.ts,[locale]/(main)/schools/compare/_components/types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/teams/_components/TeamsPageClient.test.tsx,[locale]/(main)/teams/_components/TeamsPageClient.test.tsx,已检查,7,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/teams/_components/TeamsPageClient.tsx,[locale]/(main)/teams/_components/TeamsPageClient.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/teams/join/_components/TeamJoinPageClient.tsx,[locale]/(main)/teams/join/_components/TeamJoinPageClient.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/timeline/_components/create-event-dialog.tsx,[locale]/(main)/timeline/_components/create-event-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/timeline/_components/delete-confirmation-dialog.tsx,[locale]/(main)/timeline/_components/delete-confirmation-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/timeline/_components/generate-timeline-dialog.tsx,[locale]/(main)/timeline/_components/generate-timeline-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/timeline/_components/personal-events-section.tsx,[locale]/(main)/timeline/_components/personal-events-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/timeline/_components/timeline-helpers.ts,[locale]/(main)/timeline/_components/timeline-helpers.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/timeline/_components/timeline-item-detail.tsx,[locale]/(main)/timeline/_components/timeline-item-detail.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/timeline/_components/timeline-item.tsx,[locale]/(main)/timeline/_components/timeline-item.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/timeline/_components/timeline-overview.tsx,[locale]/(main)/timeline/_components/timeline-overview.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/timeline/_components/timeline-tabs.tsx,[locale]/(main)/timeline/_components/timeline-tabs.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/timeline/_components/timeline.helpers.tsx,[locale]/(main)/timeline/_components/timeline.helpers.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/uncommon-app/_components/constants.ts,[locale]/(main)/uncommon-app/_components/constants.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/uncommon-app/_components/progress-stepper.tsx,[locale]/(main)/uncommon-app/_components/progress-stepper.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/uncommon-app/_components/step-ai-recommendations.tsx,[locale]/(main)/uncommon-app/_components/step-ai-recommendations.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/uncommon-app/_components/step-profile-grading.tsx,[locale]/(main)/uncommon-app/_components/step-profile-grading.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/uncommon-app/_components/step-results.tsx,[locale]/(main)/uncommon-app/_components/step-results.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/uncommon-app/_components/step-school-lists.tsx,[locale]/(main)/uncommon-app/_components/step-school-lists.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/uncommon-app/_components/types.ts,[locale]/(main)/uncommon-app/_components/types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/uncommon-app/_components/utils.ts,[locale]/(main)/uncommon-app/_components/utils.ts,已检查,1,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/uncommon-app/page.test.tsx,[locale]/(main)/uncommon-app/page.test.tsx,已检查,4,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/vault/_components/vault-constants.tsx,[locale]/(main)/vault/_components/vault-constants.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/vault/_components/vault-create-dialog.tsx,[locale]/(main)/vault/_components/vault-create-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/vault/_components/vault-delete-dialog.tsx,[locale]/(main)/vault/_components/vault-delete-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/vault/_components/vault-items-grid.tsx,[locale]/(main)/vault/_components/vault-items-grid.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/vault/_components/vault-sidebar.tsx,[locale]/(main)/vault/_components/vault-sidebar.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/vault/_components/vault-stats.tsx,[locale]/(main)/vault/_components/vault-stats.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/vault/_components/vault-types.ts,[locale]/(main)/vault/_components/vault-types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/(main)/vault/_components/vault-view-dialog.tsx,[locale]/(main)/vault/_components/vault-view-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/bento-features.tsx,[locale]/_components/bento-features.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/cta-footer.tsx,[locale]/_components/cta-footer.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/cursor-spotlight.tsx,[locale]/_components/cursor-spotlight.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/hero-section.tsx,[locale]/_components/hero-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/home-content.ts,[locale]/_components/home-content.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/how-it-works.tsx,[locale]/_components/how-it-works.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/landing-header.tsx,[locale]/_components/landing-header.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/problem-statement.tsx,[locale]/_components/problem-statement.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/school-marquee.tsx,[locale]/_components/school-marquee.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/scroll-progress.tsx,[locale]/_components/scroll-progress.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/scroll-section.tsx,[locale]/_components/scroll-section.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/section-transition.tsx,[locale]/_components/section-transition.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/social-proof.tsx,[locale]/_components/social-proof.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/_components/trust-bar.tsx,[locale]/_components/trust-bar.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/[locale]/page.test.tsx,[locale]/page.test.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/robots.ts,robots.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,page-component,apps/web/src/app/sitemap.ts,sitemap.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/common/client-only.tsx,common/client-only.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/common/index.ts,common/index.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/activity-form.tsx,features/activity-form.tsx,已检查,4,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/admin/bulk-import-dialog.tsx,features/admin/bulk-import-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/admin/essay-case-review-manager.tsx,features/admin/essay-case-review-manager.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/admin/essay-pipeline-dashboard.tsx,features/admin/essay-pipeline-dashboard.tsx,已检查,3,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/admin/essay-pipeline/pipeline-badges.tsx,features/admin/essay-pipeline/pipeline-badges.tsx,已检查,1,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/admin/essay-pipeline/test-scrape-dialog.tsx,features/admin/essay-pipeline/test-scrape-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/admin/essay-pipeline/types.ts,features/admin/essay-pipeline/types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/admin/essay-prompt-manager.tsx,features/admin/essay-prompt-manager.tsx,已检查,5,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/agent-chat.tsx,features/agent-chat/agent-chat.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/ai-assistant-panel.tsx,features/agent-chat/ai-assistant-panel.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/chat-input.tsx,features/agent-chat/chat-input.tsx,已检查,1,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/chat-message.tsx,features/agent-chat/chat-message.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/conversation-list.tsx,features/agent-chat/conversation-list.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/debug.ts,features/agent-chat/debug.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/floating-chat-bridge.ts,features/agent-chat/floating-chat-bridge.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/floating-chat.tsx,features/agent-chat/floating-chat.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/index.ts,features/agent-chat/index.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/message-content.tsx,features/agent-chat/message-content.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/school-recommendation-cards.tsx,features/agent-chat/school-recommendation-cards.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/thinking-indicator.tsx,features/agent-chat/thinking-indicator.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/tool-call-card.tsx,features/agent-chat/tool-call-card.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/types.ts,features/agent-chat/types.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/use-agent-chat.ts,features/agent-chat/use-agent-chat.ts,已检查,1,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/agent-chat/use-chat-history.ts,features/agent-chat/use-chat-history.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/ai-error-boundary.tsx,features/ai-error-boundary.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/award-form.tsx,features/award-form.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/case-card.tsx,features/case-card.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/chat/EmojiPicker.tsx,features/chat/EmojiPicker.tsx,已检查,2,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/chat/MessageInput.tsx,features/chat/MessageInput.tsx,已检查,2,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/chat/TypingIndicator.tsx,features/chat/TypingIndicator.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/chat/UserProfileCard.tsx,features/chat/UserProfileCard.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/chat/index.ts,features/chat/index.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/create-list-dialog.tsx,features/create-list-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/dashboard/DashboardStats.tsx,features/dashboard/DashboardStats.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/dashboard/DeadlineReminder.tsx,features/dashboard/DeadlineReminder.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/dashboard/RecentActivity.tsx,features/dashboard/RecentActivity.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/dashboard/index.ts,features/dashboard/index.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/education-form.tsx,features/education-form.tsx,有问题,6,6,see findings.csv and text-candidate-disposition.csv
web,shared-component,apps/web/src/components/features/essay-ai/ai-score-radar.tsx,features/essay-ai/ai-score-radar.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/essay-ai/essay-brainstorm-dialog.tsx,features/essay-ai/essay-brainstorm-dialog.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/essay-ai/index.ts,features/essay-ai/index.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/essay-gallery/AdvancedEssayFilter.tsx,features/essay-gallery/AdvancedEssayFilter.tsx,已检查,9,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/essay-gallery/index.ts,features/essay-gallery/index.ts,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/export/data-export.tsx,features/export/data-export.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/feature-card.tsx,features/feature-card.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
web,shared-component,apps/web/src/components/features/feedback/feedback-widget.tsx,features/feedback/feedback-widget.tsx,已检查,0,0,source text candidates reviewed or no visible text candidates found
